latitude;longitude;GoPlaceIt_CL;PortalInmobiliario;Yapo
-33.446875789933;-70.647364855686;1.0;;
-33.4468735;-70.6426496;5.0;4.0;4.0
-33.4468727;-70.6426468;;1.0;
-33.4468727;-70.6235428;;1.0;
-33.4468689;-70.6427231;;1.0;
-33.4468686;-70.6451475;1.0;;1.0
-33.4468655;-70.6529906;1.0;2.0;1.0
-33.4468563;-70.61841;;1.0;
-33.4468562;-70.5944867;;2.0;
-33.4468466;-70.6188351;;1.0;
-33.4468456;-70.6482638;3.0;3.0;5.0
-33.4468422;-70.6275482;;1.0;
-33.4468409;-70.6428267;;4.0;
-33.446840339233134;-70.64517974853516;;;1.0
-33.446840339233134;-70.64020156860352;;;1.0
-33.4468384;-70.6583405;;6.0;
-33.4468372;-70.6202072;;1.0;
-33.4468326;-70.6537494;1.0;1.0;
-33.4468326;-70.6515607;13.0;25.0;
-33.4468326;-70.65156069999999;1.0;;5.0
-33.4468321;-70.6468707;1.0;1.0;
-33.4468309;-70.5772259;1.0;;
-33.4468307;-70.6515579;;33.0;
-33.4468286;-70.6188593;;6.0;
-33.4468267;-70.6386136;;7.0;
-33.44682665908416;-70.6386135542072;;;2.0
-33.4468263;-70.6424514;;1.0;1.0
-33.4468231;-70.6703491;;4.0;
-33.4468168;-70.6138924;1.0;;1.0
-33.4468161;-70.6383126;;1.0;
-33.4468157;-70.6345813;;1.0;
-33.446812;-70.6397964;1.0;;
-33.4468094;-70.5928728;;7.0;
-33.446804;-70.6435699;;1.0;
-33.4468031;-70.6543388;;1.0;
-33.44680307687909;-70.65433884768842;;;2.0
-33.446803076879;-70.654338847688;2.0;;
-33.4468007;-70.6291089;;;2.0
-33.4468004;-70.6450949;3.0;3.0;4.0
-33.4468002;-70.6510315;;13.0;
-33.4467997;-70.6510328;;1.0;
-33.4467945;-70.633271;1.0;2.0;1.0
-33.4467938;-70.6530979;1.0;3.0;1.0
-33.446793036227;-70.613904644173;2.0;;
-33.4467878;-70.6531285;;2.0;2.0
-33.446785;-70.6338491;1.0;4.0;3.0
-33.4467843;-70.642358;;2.0;
-33.4467813;-70.6436811;1.0;1.0;
-33.4467812;-70.642601;;1.0;
-33.44678;-70.64768;;;1.0
-33.4467773;-70.6478348;;1.0;
-33.4467773;-70.621048;;17.0;
-33.446777;-70.651398;12.0;;
-33.4467766;-70.6539539;1.0;2.0;
-33.4467723;-70.639955;;1.0;
-33.44677111869;-70.669267810356;1.0;;
-33.4467711186897;-70.66926781035559;;;1.0
-33.4467711;-70.6692678;;1.0;
-33.44676872228684;-70.6490421295166;;;1.0
-33.44676872228684;-70.64552307128906;;;1.0
-33.4467613;-70.647125;;2.0;
-33.446761257418;-70.647125;1.0;;
-33.4467583;-70.6487503;;1.0;
-33.4467567;-70.6512141;1.0;3.0;2.0
-33.4467442;-70.6480438;2.0;3.0;3.0
-33.446743;-70.6435547;;2.0;
-33.4467411;-70.6385625;;1.0;
-33.4467411;-70.63856249999999;1.0;;1.0
-33.446741;-70.6713566;;4.0;
-33.4467398;-70.6400483;;;1.0
-33.4467392;-70.6470108;;1.0;
-33.4467392;-70.6385651;;9.0;
-33.4467388;-70.643792;2.0;5.0;1.0
-33.4467388;-70.64379199999999;;;1.0
-33.446733626197435;-70.64707084450349;;;1.0
-33.4467336;-70.6470708;;1.0;
-33.44673291379153;-70.64550161361694;;;1.0
-33.44673291379153;-70.63891410827637;;;1.0
-33.4467316;-70.6524506;;1.0;
-33.44673083413255;-70.66865756589519;;;1.0
-33.4467308;-70.6686576;;1.0;
-33.4467278;-70.6303024;;1.0;
-33.446723961665;-70.650780200958;3.0;;
-33.446721;-70.6450569;;1.0;
-33.4467201;-70.6437912;;8.0;
-33.4467192;-70.6437947;5.0;12.0;7.0
-33.4467182;-70.6336509;;1.0;
-33.4467174;-70.6471747;1.0;2.0;1.0
-33.446717;-70.6442;;;1.0
-33.4467139;-70.6438415;;1.0;
-33.4467125;-70.6581268;;3.0;
-33.446712;-70.638313;1.0;;
-33.4467072;-70.637875;3.0;;
-33.4467017;-70.6467002;1.0;2.0;
-33.446701;-70.646698;;5.0;
-33.446701;-70.6437988;;1.0;
-33.446701;-70.63987;4.0;2.0;1.0
-33.4466996;-70.6328644;2.0;3.0;3.0
-33.4466972;-70.6379013;;11.0;
-33.4466963;-70.6325447;1.0;;
-33.44669;-70.64706;;;1.0
-33.4466896;-70.6472855;;2.0;
-33.44668754071209;-70.64116810357137;;;1.0
-33.4466875;-70.6411681;;1.0;
-33.44668339148425;-70.64406318938434;;;1.0
-33.446683391484;-70.644063189384;1.0;;
-33.44668;-70.64386;2.0;;4.0
-33.446678216033;-70.643730326984;1.0;;
-33.4466719;-70.6469982;2.0;14.0;2.0
-33.4466663;-70.641211;;1.0;
-33.44666627939988;-70.64121101891561;;;1.0
-33.446661;-70.648729;1.0;;
-33.446659;-70.6240263;;2.0;
-33.446657581975;-70.647301212453;1.0;;
-33.446653240492;-70.63922036537;1.0;;1.0
-33.4466532;-70.6392204;;3.0;
-33.4466515;-70.6691589;;2.0;
-33.4466476;-70.6436844;;1.0;
-33.4466476;-70.6327362;;1.0;
-33.446644;-70.646378;4.0;;
-33.44664;-70.6469955;;2.0;
-33.44664;-70.63577;1.0;;
-33.44664;-70.6180559;;1.0;
-33.4466352;-70.6490057;4.0;9.0;7.0
-33.4466305;-70.6412325;;1.0;
-33.44663047086227;-70.64123247658773;;;1.0
-33.4466303;-70.6453693;;2.0;
-33.446621;-70.6460771;2.0;17.0;6.0
-33.4466209;-70.64608;;4.0;
-33.4466189;-70.6470688;;1.0;
-33.446618888514216;-70.6470688248614;;;1.0
-33.446618888514;-70.647068824861;1.0;;
-33.4466185;-70.6470267;;1.0;
-33.4466178;-70.6570552;;1.0;1.0
-33.4466171;-70.6570587;;1.0;
-33.4466132;-70.6263289;;;1.0
-33.4466019;-70.618103;;5.0;
-33.4465993;-70.6380191;1.0;1.0;
-33.4465981;-70.6380157;;2.0;
-33.446597;-70.637195;1.0;;
-33.4465942;-70.6182785;;1.0;
-33.4465904;-70.6467972;;2.0;
-33.4465876;-70.6690086;;2.0;
-33.446575949286;-70.652458709781;1.0;;
-33.4465726;-70.6170601;;2.0;
-33.4465714;-70.6454239;;2.0;
-33.44656221079651;-70.6411895612435;;;1.0
-33.4465616;-70.6544639;1.0;2.0;
-33.4465616;-70.6383555;;2.0;
-33.44656;-70.645413;1.0;;
-33.44656;-70.62635;;;1.0
-33.4465599;-70.6544647;;2.0;
-33.4465589;-70.6412325;;1.0;
-33.4465588537427;-70.64123247658773;;;1.0
-33.4465485;-70.6383667;;10.0;
-33.4465475;-70.6383662;4.0;6.0;2.0
-33.44654581481854;-70.64033616432044;;;1.0
-33.4465458;-70.6403362;;1.0;
-33.4465446;-70.6383591;;6.0;
-33.4465446;-70.6382446;;1.0;
-33.44654;-70.647007;1.0;1.0;
-33.446535966803026;-70.6441068649292;;;1.0
-33.4465332;-70.6437683;;1.0;
-33.4465304;-70.6211939;;1.0;
-33.44652640221593;-70.64121101891561;;;1.0
-33.4465264;-70.641211;;1.0;
-33.446524;-70.645272;1.0;;
-33.4465218;-70.6441345;;1.0;
-33.4465176;-70.6732758;;94.0;
-33.4465154;-70.6733759;;18.0;
-33.446514;-70.646255;1.0;;
-33.446513;-70.657028;1.0;1.0;
-33.4465087;-70.6732973;;1.0;
-33.4465065;-70.673333;;47.0;
-33.4465065;-70.6733223;;50.0;
-33.4465065;-70.6733008;;51.0;
-33.4465043;-70.6386042;;1.0;
-33.44650429606611;-70.63860415946137;;;1.0
-33.4465027;-70.6690521;;;1.0
-33.4465023;-70.6411826;;1.0;
-33.4464977;-70.6457501;1.0;2.0;
-33.446497;-70.645019;2.0;2.0;
-33.446496204913;-70.651272597519;1.0;;
-33.446496204912926;-70.65127259751928;;;1.0
-33.4464962;-70.6512726;;1.0;
-33.4464961;-70.6243864;;1.0;
-33.4464957;-70.6610662;1.0;;
-33.4464951;-70.6708374;;2.0;
-33.446494;-70.6708368;;1.0;
-33.4464919;-70.6452935;7.0;17.0;11.0
-33.4464912;-70.6457748;;3.0;
-33.4464912;-70.6435318;;1.0;
-33.44649;-70.64393;;;3.0
-33.4464898;-70.6435322;1.0;1.0;1.0
-33.4464889;-70.645753;1.0;2.0;1.0
-33.4464886;-70.6733116;;53.0;
-33.4464822539104;-70.6441497802734;;;1.0
-33.446482253910375;-70.64414978027344;1.0;;
-33.4464772;-70.6400728;3.0;13.0;4.0
-33.4464772;-70.6397843;2.0;4.0;
-33.4464767;-70.6363182;1.0;4.0;
-33.446476;-70.6455383;;1.0;
-33.446476;-70.6438675;;1.0;
-33.446476;-70.6400757;;8.0;
-33.446476;-70.6363144;;4.0;
-33.4464759;-70.6400969;;2.0;
-33.4464758;-70.6438661;;2.0;
-33.446474;-70.6457763;;2.0;
-33.4464727;-70.6422615;1.0;;
-33.446472;-70.643867;1.0;;
-33.4464706;-70.6378413;;1.0;
-33.4464645;-70.6423264;;2.0;
-33.446464349605435;-70.64152657985687;;;1.0
-33.4464643;-70.6415266;;2.0;
-33.4464607;-70.6400604;;1.0;
-33.446454;-70.632818;;2.0;
-33.446453;-70.64008;2.0;4.0;
-33.4464518;-70.673308;17.0;17.0;1.0
-33.4464518;-70.67330799999999;2.0;;9.0
-33.4464502;-70.6472236;;;1.0
-33.4464493;-70.6708755;;1.0;
-33.4464464453;-70.6137022712;1.0;;
-33.446446;-70.6585038;;1.0;
-33.4464455;-70.6585007;;2.0;
-33.4464429;-70.6513817;;1.0;
-33.446442885939184;-70.65138168913268;;;1.0
-33.4464425;-70.6524335;;1.0;
-33.44644;-70.64506;;;1.0
-33.4464395;-70.6325212;;1.0;
-33.4464362;-70.6465544;;;4.0
-33.4464305;-70.6435586;2.0;3.0;3.0
-33.4464302;-70.6435623;;5.0;
-33.446428540984;-70.63484787941;1.0;;
-33.4464282;-70.6452925;2.0;5.0;4.0
-33.4464251;-70.6357895;;1.0;
-33.4464248;-70.6489933;1.0;1.0;1.0
-33.4464241;-70.6281462;4.0;3.0;
-33.4464226;-70.64534;;1.0;
-33.446421;-70.653298;;1.0;
-33.446420971758;-70.653297966248;1.0;;
-33.4464197;-70.6407624;;5.0;
-33.446418800000004;-70.643898;;27.0;
-33.446417;-70.6439009;7.0;11.0;3.0
-33.446417;-70.64390089999999;2.0;;2.0
-33.4464106;-70.6505281;;;1.0
-33.4464073;-70.6482086;;1.0;
-33.4464011;-70.6413398;;1.0;
-33.44640107206751;-70.64133976494833;;;1.0
-33.4463997;-70.6659164;;1.0;
-33.4463997;-70.6451035;;7.0;
-33.446398;-70.645101;;14.0;
-33.446397208428984;-70.64505636692047;;;1.0
-33.4463961;-70.6137659;;1.0;
-33.446392732348706;-70.64507246017456;;;1.0
-33.4463921;-70.6328125;;2.0;
-33.4463906;-70.6581909;;;1.0
-33.4463875;-70.6412601;;1.0;
-33.44638745593753;-70.64126012134551;;;1.0
-33.4463852;-70.6374721;;1.0;
-33.4463844;-70.6450958;;10.0;
-33.4463768;-70.6398773;;4.0;
-33.446375338694;-70.649017806115;2.0;;
-33.4463753;-70.6490178;;3.0;
-33.44637482802529;-70.64548015594482;;;1.0
-33.4463733;-70.63985;;1.0;
-33.446373;-70.6398468;;2.0;
-33.4463692;-70.6419553;2.0;3.0;2.0
-33.446367;-70.661339;1.0;;1.0
-33.4463653;-70.6451662;;;1.0
-33.4463618;-70.6207204;3.0;;
-33.44636;-70.62542;;;3.0
-33.44635932370334;-70.64399962083424;;;1.0
-33.446359323703;-70.643999620834;1.0;;
-33.4463593;-70.6439996;;1.0;
-33.44635427599818;-70.6412724533089;;;1.0
-33.44635;-70.660573;6.0;;
-33.4463485;-70.6327939;;6.0;
-33.446347;-70.643989;1.0;1.0;
-33.446346;-70.6327848;1.0;1.0;
-33.4463444;-70.62021019999997;1.0;;
-33.4463443;-70.6399281;;1.0;
-33.4463442;-70.6481244;;1.0;
-33.4463425;-70.6327744;;1.0;
-33.44633901936735;-70.6472396850586;;;1.0
-33.446339;-70.6327772;;8.0;
-33.446338618980214;-70.6413246963916;;;1.0
-33.4463345;-70.6536248;1.0;2.0;1.0
-33.44633102936623;-70.63741195758057;;;1.0
-33.446331;-70.637412;;1.0;
-33.4463295;-70.6412715;;1.0;
-33.44632945475854;-70.64127153625651;;;1.0
-33.4463287;-70.6401342;;3.0;
-33.4463258;-70.6202105;1.0;;
-33.446325;-70.655186;1.0;;
-33.4463249;-70.6468013;;1.0;
-33.4463212;-70.6471729;;1.0;
-33.44632;-70.64527;1.0;;
-33.4463196;-70.647171;;2.0;
-33.446318;-70.6724991;;7.0;
-33.446317328314215;-70.64129753352012;;;1.0
-33.4463046;-70.6336694;;;1.0
-33.4463005;-70.6551971;;1.0;
-33.4463005;-70.6452789;;1.0;
-33.4462967;-70.6115494;;2.0;
-33.4462919;-70.6531057;1.0;3.0;1.0
-33.4462899;-70.6341898;;5.0;
-33.4462891;-70.6341934;;2.0;
-33.4462886;-70.6471587;;1.0;
-33.44628530635274;-70.64404249191284;;;1.0
-33.446285;-70.643849;1.0;1.0;
-33.4462838;-70.59607199999999;;;1.0
-33.4462809;-70.64552;2.0;4.0;3.0
-33.4462784;-70.6335083;;1.0;
-33.4462702;-70.6440406;;1.0;
-33.446270184535;-70.644040643352;2.0;;
-33.44627018453457;-70.64404064335162;;;1.0
-33.446267912677;-70.649146552148;1.0;;
-33.4462679;-70.6491466;;2.0;
-33.4462662;-70.6440318;;8.0;8.0
-33.4462658;-70.6606554;;2.0;6.0
-33.44625783739044;-70.64132639913406;;;1.0
-33.4462578;-70.6206028;1.0;1.0;
-33.44625733962242;-70.64136984812268;;;1.0
-33.4462573;-70.6413698;;1.0;
-33.4462568;-70.6126867;;1.0;
-33.4462547;-70.6338425;;1.0;
-33.4462533;-70.6338418;;3.0;
-33.4462519;-70.6127216;1.0;7.0;1.0
-33.4462509;-70.6127243;;6.0;
-33.4462395;-70.6458359;;1.0;
-33.4462348;-70.6246567;;;1.0
-33.446228;-70.6475677;;3.0;
-33.446228;-70.6335907;;12.0;
-33.4462262;-70.6606702;7.0;;6.0
-33.4462239;-70.650756;;1.0;1.0
-33.4462237;-70.6338558;;1.0;
-33.446222;-70.639652;2.0;;
-33.4462166;-70.6370773;;1.0;
-33.44621224827948;-70.6106415380371;;;1.0
-33.4462115;-70.6586966;;2.0;
-33.44621;-70.63374;;;1.0
-33.446205;-70.645065;2.0;;
-33.4462013;-70.6439972;;2.0;
-33.4462;-70.62462;1.0;;
-33.44619578458782;-70.63530921936035;;;1.0
-33.446194;-70.644002;;1.0;
-33.4461912;-70.6539037;2.0;4.0;3.0
-33.4461868;-70.6721001;;1.0;1.0
-33.4461861;-70.6121368;;1.0;
-33.4461827;-70.6448374;1.0;1.0;1.0
-33.4461807;-70.6488457;;2.0;
-33.4461708;-70.6391068;;1.0;
-33.4461689;-70.6391065;;3.0;1.0
-33.4461632;-70.6488419;;15.0;
-33.4461627;-70.6403088;;1.0;
-33.446162;-70.6526148;2.0;7.0;5.0
-33.4461618;-70.6488421;5.0;1.0;2.0
-33.4461529;-70.6526279;1.0;;1.0
-33.446151004082;-70.653966997959;1.0;;
-33.446151;-70.653967;1.0;2.0;
-33.44615;-70.64538;1.0;;
-33.4461442;-70.6487885;;1.0;
-33.44614207148451;-70.64515829086304;;;1.0
-33.4461302;-70.6380343;;3.0;
-33.4461288;-70.6401901;;2.0;
-33.4461285;-70.6401875;;;1.0
-33.4461282;-70.6401871;1.0;5.0;
-33.4461282;-70.64018709999999;;;1.0
-33.4461277;-70.6432863;;6.0;
-33.4461275;-70.6425776;1.0;3.0;2.0
-33.446124167109346;-70.65260410308838;;;1.0
-33.4461161;-70.6360953;1.0;1.0;2.0
-33.4461126;-70.5917481;;2.0;
-33.44610972295758;-70.61076295470924;;;1.0
-33.4461097;-70.610763;;1.0;
-33.446108;-70.6348595;3.0;4.0;
-33.4461021;-70.651001;;8.0;
-33.4461;-70.62408;;;2.0
-33.4460983;-70.6433029;;1.0;
-33.4460936;-70.6251208;;2.0;
-33.4460915;-70.6299287;;1.0;
-33.446076424289664;-70.63055058200075;1.0;;
-33.446070453961696;-70.64290523529053;;;1.0
-33.4460678;-70.6583939;;4.0;
-33.4460648;-70.648633;;;1.0
-33.4460616;-70.6140542;;1.0;
-33.4460545;-70.6435908;;1.0;
-33.446053;-70.645523;;1.0;
-33.4460527;-70.623696;;3.0;
-33.4460453;-70.6461756;;1.0;
-33.4460449;-70.6416397;;6.0;
-33.4460449;-70.6329956;;1.0;
-33.4460411;-70.6127167;;7.0;
-33.4460407;-70.6127182;1.0;1.0;1.0
-33.4460373;-70.6399994;;2.0;
-33.446036;-70.639997;;1.0;1.0
-33.4460343;-70.6401185;1.0;2.0;1.0
-33.4460112;-70.6097233;;1.0;
-33.44601;-70.63485;1.0;;
-33.446006;-70.6779328;;2.0;
-33.446003;-70.6571121;;1.0;
-33.4459991;-70.6779022;;1.0;
-33.4459991;-70.6404037;;1.0;
-33.4459991;-70.6397018;;1.0;
-33.4459991;-70.6108017;;2.0;
-33.4459975;-70.6198214;;3.0;
-33.445996;-70.638676;2.0;2.0;
-33.4459953;-70.6534882;;1.0;
-33.4459934;-70.6486519;;1.0;
-33.445993364792;-70.64865192273;1.0;;
-33.44599336479152;-70.64865192272995;;;1.0
-33.4459921;-70.6401575;;1.0;
-33.4459921;-70.6401071;1.0;2.0;1.0
-33.44599;-70.62862;;;2.0
-33.4459889;-70.6120933;;1.0;
-33.445988883708;-70.612093253967;1.0;;
-33.4459877;-70.6141968;;1.0;
-33.4459842;-70.6171264;;2.0;
-33.4459839;-70.6279831;;1.0;
-33.4459826;-70.6128733;;;1.0
-33.4459801;-70.6218185;;1.0;
-33.4459786;-70.5935179;;2.0;
-33.4459724;-70.6332092;;1.0;
-33.445969;-70.610123;1.0;;
-33.4459686;-70.6373444;;6.0;
-33.445968;-70.6488433;;;1.0
-33.4459678;-70.6373406;;2.0;
-33.4459665;-70.6471001;1.0;;
-33.4459657;-70.6107581;2.0;10.0;3.0
-33.4459508;-70.627956;1.0;1.0;2.0
-33.4459496;-70.6279526;;5.0;
-33.4459476;-70.6340875;7.0;7.0;7.0
-33.4459476;-70.63408749999999;;;4.0
-33.4459466;-70.6607814;;1.0;
-33.4459457;-70.6487656;;1.0;
-33.4459457;-70.6340866;;2.0;
-33.4459407;-70.6462809;;2.0;1.0
-33.4459343;-70.6244507;;2.0;
-33.4459311;-70.6401451;;1.0;
-33.44593;-70.65537;;;1.0
-33.44593;-70.61007;;;1.0
-33.445927343822;-70.647147397876;1.0;;
-33.44592734382191;-70.64714739787645;;;1.0
-33.4459273;-70.6471474;;1.0;
-33.445927;-70.6512456;;1.0;2.0
-33.445927;-70.648656;2.0;1.0;
-33.4459245;-70.6451767;;1.0;
-33.4459229;-70.6400604;;1.0;
-33.4459204;-70.6354691;3.0;2.0;1.0
-33.445919;-70.6481781;;1.0;
-33.445919;-70.6354675;;1.0;
-33.4459152;-70.6250229;;1.0;
-33.4459152;-70.6099777;;1.0;
-33.4459146;-70.6099775;1.0;3.0;3.0
-33.4459117;-70.633344;2.0;4.0;3.0
-33.4459114;-70.6451797;;2.0;
-33.4459114;-70.6333466;;4.0;
-33.4459104;-70.6451767;2.0;11.0;
-33.44590931431917;-70.64002990722656;;;1.0
-33.4459092;-70.6094708;1.0;;
-33.4459061;-70.6324557;;2.0;
-33.4459043;-70.635047;;1.0;
-33.4459035;-70.6329518;;1.0;1.0
-33.4459;-70.6348038;;1.0;
-33.4458979;-70.6489695;;12.0;
-33.445897872198;-70.648969512269;13.0;;
-33.4458966;-70.6491221;2.0;3.0;2.0
-33.445896;-70.645126;1.0;1.0;1.0
-33.4458874;-70.6348496;1.0;;
-33.445887;-70.63485;1.0;1.0;
-33.4458847;-70.6242981;;10.0;
-33.4458811;-70.6430387;2.0;2.0;3.0
-33.445878;-70.648461;1.0;1.0;
-33.4458771;-70.6483536;;5.0;
-33.4458771;-70.64835;;8.0;
-33.4458771;-70.6253366;;1.0;
-33.445877;-70.64835;;1.0;
-33.445876;-70.6335433;;1.0;
-33.445875982317;-70.633543346846;1.0;;
-33.4458752;-70.6483562;2.0;11.0;2.0
-33.445875;-70.614261;1.0;1.0;1.0
-33.4458745;-70.6487259;;1.0;1.0
-33.4458733;-70.6483612;;7.0;
-33.445873;-70.641162;1.0;1.0;
-33.4458718;-70.648359;;2.0;
-33.4458694;-70.6491318;;3.0;
-33.445867707497;-70.638875123348;1.0;;
-33.4458661;-70.6229187;;1.0;1.0
-33.4458644;-70.6139614;;23.0;
-33.445852;-70.619644;;3.0;
-33.4458513;-70.6114534;1.0;;
-33.4458504;-70.6411743;;1.0;
-33.44585;-70.6411745;2.0;27.0;2.0
-33.44585;-70.64117449999999;;;11.0
-33.4458487;-70.6333366;;18.0;
-33.4458487;-70.63333659999999;1.0;;
-33.4458427;-70.6403427;;2.0;
-33.4458427;-70.6402893;;4.0;
-33.4458416;-70.6403457;2.0;12.0;2.0
-33.44583769660419;-70.60629844665527;;;1.0
-33.4458348;-70.6119028;;1.0;1.0
-33.4458317;-70.6351708;1.0;1.0;
-33.4458317;-70.6329821;2.0;16.0;1.0
-33.4458317;-70.63298209999999;;;4.0
-33.4458315;-70.6481911;;;2.0
-33.4458315;-70.6413217;;1.0;1.0
-33.4458313;-70.6329803;;32.0;
-33.4458301;-70.640228;;1.0;
-33.445830084802004;-70.64022797403048;;;1.0
-33.445830084802;-70.64022797403;1.0;;
-33.445826;-70.647734;1.0;;
-33.4458247;-70.639207;1.0;1.0;
-33.44582;-70.67052;;;2.0
-33.4458188;-70.6098728;;1.0;
-33.445818767284344;-70.609872789152;;;1.0
-33.4458174;-70.6532237;1.0;2.0;1.0
-33.4458162;-70.6737372;1.0;3.0;1.0
-33.4458106;-70.648499;;2.0;
-33.4458084;-70.6328812;;3.0;
-33.4458047;-70.6482341;;3.0;
-33.4458046;-70.6400681;;2.0;
-33.445803;-70.6400688;3.0;3.0;1.0
-33.44580188772451;-70.64659595489502;;;1.0
-33.4458008;-70.6708984;;1.0;
-33.445797;-70.670873;1.0;;
-33.445797;-70.6100693;;2.0;
-33.4457967;-70.6100708;;;1.0
-33.4457955;-70.6435096;;1.0;
-33.445793;-70.632957;3.0;1.0;
-33.4457893;-70.6411743;;2.0;
-33.4457891;-70.6390512;2.0;3.0;3.0
-33.4457855;-70.632988;;3.0;
-33.445781;-70.648369;1.0;1.0;
-33.44577153274699;-70.64705557209416;;;1.0
-33.4457715;-70.6470556;;1.0;
-33.44577;-70.6411742;1.0;5.0;
-33.4457692;-70.6550068;;4.0;
-33.445763;-70.644295;3.0;;
-33.4457626;-70.6477127;;1.0;
-33.4457611;-70.634259;;3.0;
-33.44576108485947;-70.63425896318444;;;1.0
-33.445761084859;-70.634258963184;1.0;;
-33.4457588;-70.6441353;1.0;9.0;
-33.4457588;-70.6441345;;6.0;
-33.4457581;-70.6696963;1.0;;
-33.4457521;-70.6400439;;;1.0
-33.4457496;-70.6242332;;1.0;
-33.4457478;-70.6395631;1.0;;1.0
-33.4457465;-70.6475427;;2.0;
-33.4457458;-70.6484963;1.0;4.0;3.0
-33.4457436;-70.6348114;;1.0;
-33.4457419;-70.6142126;;3.0;
-33.4457397;-70.6696396;;2.0;
-33.4457397;-70.649086;;2.0;
-33.4457394;-70.6279365;;4.0;
-33.4457368;-70.6479384;8.0;8.0;9.0
-33.4457359;-70.6479416;;20.0;
-33.4457303;-70.6479478;;3.0;
-33.445730269921;-70.647947788238;1.0;;
-33.4457283;-70.6551463;1.0;1.0;1.0
-33.4457283;-70.6551437;;4.0;
-33.4457236;-70.641087;;1.0;
-33.4457214;-70.642472;;1.0;
-33.44572138925061;-70.64247199244323;;;1.0
-33.4457207;-70.628685;;1.0;
-33.44572;-70.641;;;1.0
-33.4457106;-70.6692119;;1.0;
-33.4457069;-70.6477157;;1.0;
-33.4457067;-70.6488855;;1.0;
-33.4457055;-70.6330255;;1.0;
-33.4457054;-70.6488876;;1.0;
-33.4457054;-70.634552;;8.0;
-33.4457041;-70.63455420000003;;;1.0
-33.4457041;-70.6345542;4.0;11.0;4.0
-33.445702;-70.6691976;;1.0;1.0
-33.4457016;-70.6691971;;1.0;
-33.4457016;-70.6610031;;2.0;
-33.4457016;-70.6479034;;1.0;
-33.4457016;-70.6468964;;1.0;
-33.4457;-70.64856;;;2.0
-33.445698002267264;-70.64565562698364;;;1.0
-33.4456978;-70.6188889;;1.0;
-33.4456954;-70.669707;1.0;3.0;
-33.4456949;-70.6141155;;2.0;
-33.445694;-70.6697083;;7.0;
-33.445694;-70.642807;;1.0;
-33.445692;-70.6452492;;3.0;1.0
-33.44569;-70.63931;;;1.0
-33.4456894;-70.6282813;;2.0;
-33.4456833;-70.64538879999998;1.0;;
-33.445683;-70.633359;1.0;5.0;1.0
-33.4456825;-70.6086884;;2.0;
-33.4456811;-70.6432219;3.0;;
-33.4456773;-70.6469136;;30.0;
-33.4456769;-70.6541218;;2.0;
-33.44567655652927;-70.64104914665222;;;1.0
-33.4456764;-70.6084441;1.0;1.0;
-33.445676;-70.608444;1.0;1.0;
-33.4456759;-70.6200028;;1.0;
-33.445671;-70.651259;1.0;;
-33.4456673;-70.6692963;;5.0;
-33.4456673;-70.6533508;;2.0;
-33.4456673;-70.64814;;2.0;
-33.445658652058015;-70.63305616378783;;;1.0
-33.4456558;-70.6169394;;3.0;
-33.445655754133;-70.616939423498;1.0;;
-33.445652;-70.6443787;;1.0;
-33.445650035589;-70.644949255277;1.0;;1.0
-33.44565;-70.6449493;;1.0;
-33.4456496;-70.647959;;1.0;
-33.445647;-70.632627;4.0;;
-33.445646;-70.6482745;1.0;1.0;1.0
-33.4456444;-70.6764448;;3.0;1.0
-33.445641;-70.645195;2.0;;
-33.4456407;-70.6329621;;3.0;
-33.4456381;-70.6472667;2.0;2.0;
-33.4456381;-70.645078;12.0;13.0;5.0
-33.4456367;-70.6450806;;67.0;
-33.4456352;-70.6264287;;;2.0
-33.44563;-70.63904;;;2.0
-33.445624;-70.6452388;;;1.0
-33.44562284310444;-70.67667961120605;;;1.0
-33.4456228;-70.6481291;;1.0;
-33.4456214;-70.6230038;;1.0;
-33.4456213;-70.6334097;;1.0;
-33.4456211;-70.6770145;;1.0;
-33.44562;-70.6403;;;1.0
-33.4456184;-70.6770103;;3.0;
-33.4456184;-70.67701029999999;;;1.0
-33.4456177;-70.6770096;;1.0;
-33.4456146;-70.6477397;;1.0;1.0
-33.445613890863726;-70.63291668891907;;;1.0
-33.44561;-70.6080856;;1.0;
-33.4456081;-70.6337991;1.0;2.0;
-33.4456081;-70.63379909999999;;;1.0
-33.4456024;-70.6391907;;2.0;
-33.4455986;-70.6451035;;1.0;
-33.4455986;-70.6406021;;1.0;
-33.4455952;-70.6432138;;5.0;
-33.445595;-70.644974;1.0;1.0;
-33.4455948;-70.6341629;;3.0;
-33.445591;-70.640573;1.0;;
-33.4455892;-70.6380539;;1.0;
-33.445589;-70.6403674;8.0;6.0;2.0
-33.4455872;-70.6403656;;2.0;
-33.445587034136075;-70.6327772140503;;;1.0
-33.4455854;-70.6773458;;1.0;
-33.445585;-70.608626;3.0;3.0;
-33.445583;-70.647888;4.0;5.0;3.0
-33.4455794;-70.6169255;1.0;1.0;
-33.4455768;-70.6343576;;2.0;
-33.44557678548249;-70.6343576137456;;;1.0
-33.4455746;-70.6426844;;2.0;
-33.4455739;-70.643998;;;1.0
-33.4455733;-70.6353568;;2.0;
-33.44557;-70.64275;1.0;;
-33.4455693;-70.6391762;;5.0;
-33.44556912964636;-70.62076091766357;;;1.0
-33.4455681;-70.6391754;;6.0;
-33.4455643;-70.6268005;;1.0;
